series	seriesDescription	geoAreaCode	geoAreaName	value	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	nature_code	nature_desc	units_code	units_desc	typeOfProduct_code	typeOfProduct_desc	reportingType_code	reportingType_desc	timePeriod	value_detail	lowerBound_detail	upperBound_detail	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile
AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	308	Grenada	nan						NA		NA = A figure was not provided.	_X	Data nature not available	IX	Index	CPC2_1_114	Sorghum	G	Global	2017				5	29	Caribbean	Country	-61.68248568	12.11238395	GRD	1	1
AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	308	Grenada	nan						NA		NA = A figure was not provided.	_X	Data nature not available	IX	Index	CPC2_1_111	Wheat	G	Global	2017				5	29	Caribbean	Country	-61.68248568	12.11238395	GRD	1	1
AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	308	Grenada	nan						NA		NA = A figure was not provided.	_X	Data nature not available	IX	Index	CPC2_1_112	Maize	G	Global	2017				5	29	Caribbean	Country	-61.68248568	12.11238395	GRD	1	1
AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	31	Azerbaijan	nan						NA		NA = A figure was not provided.	_X	Data nature not available	IX	Index	CPC2_1_113	Rice	G	Global	2016				4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1
AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	31	Azerbaijan	nan						NA		NA = A figure was not provided.	_X	Data nature not available	IX	Index	CPC2_1_118	Millet	G	Global	2016				4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1
AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	31	Azerbaijan	nan						NA		NA = A figure was not provided.	_X	Data nature not available	IX	Index	CPC2_1_112	Maize	G	Global	2016				4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1
AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	31	Azerbaijan	-1.7						Food Price Monitoring and Analysis (FPMA) online database (FAO/GIEWS/FPMA-Tool)		Metadata available at: http://www.fao.org/fileadmin/user_upload/sustainable_development_goals/docs/Metadata_template_2.c.1__Food_CPI_add_.pdf | High defined as IFPA>=1; Moderately high defined as 0.5=<IFPA< 1 | Twelve month average of monthly IFPA	G	Global monitoring data	IX	Index	CPC2_1_111	Wheat	G	Global	2016				4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1
AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	31	Azerbaijan	nan						NA		NA = A figure was not provided.	_X	Data nature not available	IX	Index	CPC2_1_114	Sorghum	G	Global	2016				4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1
AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	31	Azerbaijan	nan						NA		NA = A figure was not provided.	_X	Data nature not available	IX	Index	CPC2_1_114	Sorghum	G	Global	2017				4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1
AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	31	Azerbaijan	0.6						Food Price Monitoring and Analysis (FPMA) online database (FAO/GIEWS/FPMA-Tool)		Metadata available at: http://www.fao.org/fileadmin/user_upload/sustainable_development_goals/docs/Metadata_template_2.c.1__Food_CPI_add_.pdf | High defined as IFPA>=1; Moderately high defined as 0.5=<IFPA< 1 | Twelve month average of monthly IFPA	G	Global monitoring data	IX	Index	CPC2_1_111	Wheat	G	Global	2017				4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1
AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	31	Azerbaijan	nan						NA		NA = A figure was not provided.	_X	Data nature not available	IX	Index	CPC2_1_113	Rice	G	Global	2017				4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1
AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	31	Azerbaijan	nan						NA		NA = A figure was not provided.	_X	Data nature not available	IX	Index	CPC2_1_118	Millet	G	Global	2017				4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1
AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	31	Azerbaijan	nan						NA		NA = A figure was not provided.	_X	Data nature not available	IX	Index	CPC2_1_112	Maize	G	Global	2017				4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1
AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	312	Guadeloupe	nan						NA		NA = A figure was not provided.	_X	Data nature not available	IX	Index	CPC2_1_111	Wheat	G	Global	2016				5	29	Caribbean	Country	-61.64762115	16.14416917	GLP	0	1
AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	312	Guadeloupe	nan						NA		NA = A figure was not provided.	_X	Data nature not available	IX	Index	CPC2_1_112	Maize	G	Global	2016				5	29	Caribbean	Country	-61.64762115	16.14416917	GLP	0	1
AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	312	Guadeloupe	nan						NA		NA = A figure was not provided.	_X	Data nature not available	IX	Index	CPC2_1_118	Millet	G	Global	2016				5	29	Caribbean	Country	-61.64762115	16.14416917	GLP	0	1
AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	312	Guadeloupe	nan						NA		NA = A figure was not provided.	_X	Data nature not available	IX	Index	CPC2_1_113	Rice	G	Global	2016				5	29	Caribbean	Country	-61.64762115	16.14416917	GLP	0	1
AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	312	Guadeloupe	nan						NA		NA = A figure was not provided.	_X	Data nature not available	IX	Index	CPC2_1_114	Sorghum	G	Global	2016				5	29	Caribbean	Country	-61.64762115	16.14416917	GLP	0	1
AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	312	Guadeloupe	nan						NA		NA = A figure was not provided.	_X	Data nature not available	IX	Index	CPC2_1_112	Maize	G	Global	2017				5	29	Caribbean	Country	-61.64762115	16.14416917	GLP	0	1
AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	312	Guadeloupe	nan						NA		NA = A figure was not provided.	_X	Data nature not available	IX	Index	CPC2_1_111	Wheat	G	Global	2017				5	29	Caribbean	Country	-61.64762115	16.14416917	GLP	0	1
AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	312	Guadeloupe	nan						NA		NA = A figure was not provided.	_X	Data nature not available	IX	Index	CPC2_1_114	Sorghum	G	Global	2017				5	29	Caribbean	Country	-61.64762115	16.14416917	GLP	0	1
AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	312	Guadeloupe	nan						NA		NA = A figure was not provided.	_X	Data nature not available	IX	Index	CPC2_1_113	Rice	G	Global	2017				5	29	Caribbean	Country	-61.64762115	16.14416917	GLP	0	1
AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	312	Guadeloupe	nan						NA		NA = A figure was not provided.	_X	Data nature not available	IX	Index	CPC2_1_118	Millet	G	Global	2017				5	29	Caribbean	Country	-61.64762115	16.14416917	GLP	0	1
AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	316	Guam	nan						NA		NA = A figure was not provided.	_X	Data nature not available	IX	Index	CPC2_1_113	Rice	G	Global	2016				4	57	Micronesia	Country	144.7029305	13.35485404	GUM	0	1
AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	316	Guam	nan						NA		NA = A figure was not provided.	_X	Data nature not available	IX	Index	CPC2_1_114	Sorghum	G	Global	2016				4	57	Micronesia	Country	144.7029305	13.35485404	GUM	0	1
AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	316	Guam	nan						NA		NA = A figure was not provided.	_X	Data nature not available	IX	Index	CPC2_1_118	Millet	G	Global	2016				4	57	Micronesia	Country	144.7029305	13.35485404	GUM	0	1
AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	316	Guam	nan						NA		NA = A figure was not provided.	_X	Data nature not available	IX	Index	CPC2_1_111	Wheat	G	Global	2016				4	57	Micronesia	Country	144.7029305	13.35485404	GUM	0	1
AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	316	Guam	nan						NA		NA = A figure was not provided.	_X	Data nature not available	IX	Index	CPC2_1_112	Maize	G	Global	2016				4	57	Micronesia	Country	144.7029305	13.35485404	GUM	0	1
AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	316	Guam	nan						NA		NA = A figure was not provided.	_X	Data nature not available	IX	Index	CPC2_1_111	Wheat	G	Global	2017				4	57	Micronesia	Country	144.7029305	13.35485404	GUM	0	1
AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	316	Guam	nan						NA		NA = A figure was not provided.	_X	Data nature not available	IX	Index	CPC2_1_113	Rice	G	Global	2017				4	57	Micronesia	Country	144.7029305	13.35485404	GUM	0	1
AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	316	Guam	nan						NA		NA = A figure was not provided.	_X	Data nature not available	IX	Index	CPC2_1_114	Sorghum	G	Global	2017				4	57	Micronesia	Country	144.7029305	13.35485404	GUM	0	1
AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	316	Guam	nan						NA		NA = A figure was not provided.	_X	Data nature not available	IX	Index	CPC2_1_112	Maize	G	Global	2017				4	57	Micronesia	Country	144.7029305	13.35485404	GUM	0	1
AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	316	Guam	nan						NA		NA = A figure was not provided.	_X	Data nature not available	IX	Index	CPC2_1_118	Millet	G	Global	2017				4	57	Micronesia	Country	144.7029305	13.35485404	GUM	0	1
AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	32	Argentina	0.4						Food Price Monitoring and Analysis (FPMA) online database (FAO/GIEWS/FPMA-Tool)		Metadata available at: http://www.fao.org/fileadmin/user_upload/sustainable_development_goals/docs/Metadata_template_2.c.1__Food_CPI_add_.pdf | High defined as IFPA>=1; Moderately high defined as 0.5=<IFPA< 1 | Twelve month average of monthly IFPA	G	Global monitoring data	IX	Index	CPC2_1_111	Wheat	G	Global	2016				5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1
AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	32	Argentina	nan						NA		NA = A figure was not provided.	_X	Data nature not available	IX	Index	CPC2_1_114	Sorghum	G	Global	2016				5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1
AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	32	Argentina	nan						NA		NA = A figure was not provided.	_X	Data nature not available	IX	Index	CPC2_1_113	Rice	G	Global	2016				5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1
AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	32	Argentina	nan						NA		NA = A figure was not provided.	_X	Data nature not available	IX	Index	CPC2_1_118	Millet	G	Global	2016				5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1
AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	32	Argentina	1.8						Food Price Monitoring and Analysis (FPMA) online database (FAO/GIEWS/FPMA-Tool)		Metadata available at: http://www.fao.org/fileadmin/user_upload/sustainable_development_goals/docs/Metadata_template_2.c.1__Food_CPI_add_.pdf | High defined as IFPA>=1; Moderately high defined as 0.5=<IFPA< 1 | Twelve month average of monthly IFPA	G	Global monitoring data	IX	Index	CPC2_1_112	Maize	G	Global	2016				5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1
AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	32	Argentina	nan						NA		NA = A figure was not provided.	_X	Data nature not available	IX	Index	CPC2_1_114	Sorghum	G	Global	2017				5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1
AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	32	Argentina	nan						NA		NA = A figure was not provided.	_X	Data nature not available	IX	Index	CPC2_1_113	Rice	G	Global	2017				5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1
AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	32	Argentina	-0.2						Food Price Monitoring and Analysis (FPMA) online database (FAO/GIEWS/FPMA-Tool)		Metadata available at: http://www.fao.org/fileadmin/user_upload/sustainable_development_goals/docs/Metadata_template_2.c.1__Food_CPI_add_.pdf | High defined as IFPA>=1; Moderately high defined as 0.5=<IFPA< 1 | Twelve month average of monthly IFPA	G	Global monitoring data	IX	Index	CPC2_1_111	Wheat	G	Global	2017				5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1
AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	32	Argentina	nan						NA		NA = A figure was not provided.	_X	Data nature not available	IX	Index	CPC2_1_118	Millet	G	Global	2017				5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1
AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	32	Argentina	-1.0						Food Price Monitoring and Analysis (FPMA) online database (FAO/GIEWS/FPMA-Tool)		Metadata available at: http://www.fao.org/fileadmin/user_upload/sustainable_development_goals/docs/Metadata_template_2.c.1__Food_CPI_add_.pdf | High defined as IFPA>=1; Moderately high defined as 0.5=<IFPA< 1 | Twelve month average of monthly IFPA	G	Global monitoring data	IX	Index	CPC2_1_112	Maize	G	Global	2017				5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1
AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	320	Guatemala	-0.3						Food Price Monitoring and Analysis (FPMA) online database (FAO/GIEWS/FPMA-Tool)		Metadata available at: http://www.fao.org/fileadmin/user_upload/sustainable_development_goals/docs/Metadata_template_2.c.1__Food_CPI_add_.pdf | High defined as IFPA>=1; Moderately high defined as 0.5=<IFPA< 1 | Twelve month average of monthly IFPA	G	Global monitoring data	IX	Index	CPC2_1_112	Maize	G	Global	2016				5	13	Central America	Country	-91.2312746	15.00273719	GTM	1	1
AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	320	Guatemala	-0.6						Food Price Monitoring and Analysis (FPMA) online database (FAO/GIEWS/FPMA-Tool)		Metadata available at: http://www.fao.org/fileadmin/user_upload/sustainable_development_goals/docs/Metadata_template_2.c.1__Food_CPI_add_.pdf | High defined as IFPA>=1; Moderately high defined as 0.5=<IFPA< 1 | Twelve month average of monthly IFPA	G	Global monitoring data	IX	Index	CPC2_1_113	Rice	G	Global	2016				5	13	Central America	Country	-91.2312746	15.00273719	GTM	1	1
AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	320	Guatemala	nan						NA		NA = A figure was not provided.	_X	Data nature not available	IX	Index	CPC2_1_114	Sorghum	G	Global	2016				5	13	Central America	Country	-91.2312746	15.00273719	GTM	1	1
AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	320	Guatemala	nan						NA		NA = A figure was not provided.	_X	Data nature not available	IX	Index	CPC2_1_118	Millet	G	Global	2016				5	13	Central America	Country	-91.2312746	15.00273719	GTM	1	1
AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	320	Guatemala	nan						NA		NA = A figure was not provided.	_X	Data nature not available	IX	Index	CPC2_1_111	Wheat	G	Global	2016				5	13	Central America	Country	-91.2312746	15.00273719	GTM	1	1
AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	320	Guatemala	nan						NA		NA = A figure was not provided.	_X	Data nature not available	IX	Index	CPC2_1_114	Sorghum	G	Global	2017				5	13	Central America	Country	-91.2312746	15.00273719	GTM	1	1
AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	320	Guatemala	nan						NA		NA = A figure was not provided.	_X	Data nature not available	IX	Index	CPC2_1_118	Millet	G	Global	2017				5	13	Central America	Country	-91.2312746	15.00273719	GTM	1	1
AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	320	Guatemala	nan						NA		NA = A figure was not provided.	_X	Data nature not available	IX	Index	CPC2_1_111	Wheat	G	Global	2017				5	13	Central America	Country	-91.2312746	15.00273719	GTM	1	1
AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	320	Guatemala	0.4						Food Price Monitoring and Analysis (FPMA) online database (FAO/GIEWS/FPMA-Tool)		Metadata available at: http://www.fao.org/fileadmin/user_upload/sustainable_development_goals/docs/Metadata_template_2.c.1__Food_CPI_add_.pdf | High defined as IFPA>=1; Moderately high defined as 0.5=<IFPA< 1 | Twelve month average of monthly IFPA	G	Global monitoring data	IX	Index	CPC2_1_113	Rice	G	Global	2017				5	13	Central America	Country	-91.2312746	15.00273719	GTM	1	1
AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	320	Guatemala	-0.7						Food Price Monitoring and Analysis (FPMA) online database (FAO/GIEWS/FPMA-Tool)		Metadata available at: http://www.fao.org/fileadmin/user_upload/sustainable_development_goals/docs/Metadata_template_2.c.1__Food_CPI_add_.pdf | High defined as IFPA>=1; Moderately high defined as 0.5=<IFPA< 1 | Twelve month average of monthly IFPA	G	Global monitoring data	IX	Index	CPC2_1_112	Maize	G	Global	2017				5	13	Central America	Country	-91.2312746	15.00273719	GTM	1	1
AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	324	Guinea	nan						NA		NA = A figure was not provided.	_X	Data nature not available	IX	Index	CPC2_1_111	Wheat	G	Global	2016				5	11	Western Africa	Country	-11.28173419	11.00210343	GIN	1	1
AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	324	Guinea	nan						NA		NA = A figure was not provided.	_X	Data nature not available	IX	Index	CPC2_1_114	Sorghum	G	Global	2016				5	11	Western Africa	Country	-11.28173419	11.00210343	GIN	1	1
AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	324	Guinea	nan						NA		NA = A figure was not provided.	_X	Data nature not available	IX	Index	CPC2_1_118	Millet	G	Global	2016				5	11	Western Africa	Country	-11.28173419	11.00210343	GIN	1	1
AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	324	Guinea	1.2						Food Price Monitoring and Analysis (FPMA) online database (FAO/GIEWS/FPMA-Tool)		Metadata available at: http://www.fao.org/fileadmin/user_upload/sustainable_development_goals/docs/Metadata_template_2.c.1__Food_CPI_add_.pdf | High defined as IFPA>=1; Moderately high defined as 0.5=<IFPA< 1 | Twelve month average of monthly IFPA	G	Global monitoring data	IX	Index	CPC2_1_113	Rice	G	Global	2016				5	11	Western Africa	Country	-11.28173419	11.00210343	GIN	1	1
AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	324	Guinea	0.0						Food Price Monitoring and Analysis (FPMA) online database (FAO/GIEWS/FPMA-Tool)		Metadata available at: http://www.fao.org/fileadmin/user_upload/sustainable_development_goals/docs/Metadata_template_2.c.1__Food_CPI_add_.pdf | High defined as IFPA>=1; Moderately high defined as 0.5=<IFPA< 1 | Twelve month average of monthly IFPA	G	Global monitoring data	IX	Index	CPC2_1_112	Maize	G	Global	2016				5	11	Western Africa	Country	-11.28173419	11.00210343	GIN	1	1
AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	324	Guinea	nan						NA		NA = A figure was not provided.	_X	Data nature not available	IX	Index	CPC2_1_111	Wheat	G	Global	2017				5	11	Western Africa	Country	-11.28173419	11.00210343	GIN	1	1
AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	324	Guinea	nan						NA		NA = A figure was not provided.	_X	Data nature not available	IX	Index	CPC2_1_114	Sorghum	G	Global	2017				5	11	Western Africa	Country	-11.28173419	11.00210343	GIN	1	1
AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	324	Guinea	nan						NA		NA = A figure was not provided.	_X	Data nature not available	IX	Index	CPC2_1_118	Millet	G	Global	2017				5	11	Western Africa	Country	-11.28173419	11.00210343	GIN	1	1
AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	324	Guinea	1.3						Food Price Monitoring and Analysis (FPMA) online database (FAO/GIEWS/FPMA-Tool)		Metadata available at: http://www.fao.org/fileadmin/user_upload/sustainable_development_goals/docs/Metadata_template_2.c.1__Food_CPI_add_.pdf | High defined as IFPA>=1; Moderately high defined as 0.5=<IFPA< 1 | Twelve month average of monthly IFPA	G	Global monitoring data	IX	Index	CPC2_1_113	Rice	G	Global	2017				5	11	Western Africa	Country	-11.28173419	11.00210343	GIN	1	1
AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	324	Guinea	-1.5						Food Price Monitoring and Analysis (FPMA) online database (FAO/GIEWS/FPMA-Tool)		Metadata available at: http://www.fao.org/fileadmin/user_upload/sustainable_development_goals/docs/Metadata_template_2.c.1__Food_CPI_add_.pdf | High defined as IFPA>=1; Moderately high defined as 0.5=<IFPA< 1 | Twelve month average of monthly IFPA	G	Global monitoring data	IX	Index	CPC2_1_112	Maize	G	Global	2017				5	11	Western Africa	Country	-11.28173419	11.00210343	GIN	1	1
AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	328	Guyana	nan						NA		NA = A figure was not provided.	_X	Data nature not available	IX	Index	CPC2_1_118	Millet	G	Global	2016				5	5	South America	Country	-58.97322037	4.788012784	GUY	1	1
AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	328	Guyana	nan						NA		NA = A figure was not provided.	_X	Data nature not available	IX	Index	CPC2_1_112	Maize	G	Global	2016				5	5	South America	Country	-58.97322037	4.788012784	GUY	1	1
AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	328	Guyana	nan						NA		NA = A figure was not provided.	_X	Data nature not available	IX	Index	CPC2_1_114	Sorghum	G	Global	2016				5	5	South America	Country	-58.97322037	4.788012784	GUY	1	1
AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	328	Guyana	nan						NA		NA = A figure was not provided.	_X	Data nature not available	IX	Index	CPC2_1_111	Wheat	G	Global	2016				5	5	South America	Country	-58.97322037	4.788012784	GUY	1	1
AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	328	Guyana	nan						NA		NA = A figure was not provided.	_X	Data nature not available	IX	Index	CPC2_1_113	Rice	G	Global	2016				5	5	South America	Country	-58.97322037	4.788012784	GUY	1	1
AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	328	Guyana	nan						NA		NA = A figure was not provided.	_X	Data nature not available	IX	Index	CPC2_1_111	Wheat	G	Global	2017				5	5	South America	Country	-58.97322037	4.788012784	GUY	1	1
AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	328	Guyana	nan						NA		NA = A figure was not provided.	_X	Data nature not available	IX	Index	CPC2_1_112	Maize	G	Global	2017				5	5	South America	Country	-58.97322037	4.788012784	GUY	1	1
AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	328	Guyana	nan						NA		NA = A figure was not provided.	_X	Data nature not available	IX	Index	CPC2_1_118	Millet	G	Global	2017				5	5	South America	Country	-58.97322037	4.788012784	GUY	1	1
AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	328	Guyana	nan						NA		NA = A figure was not provided.	_X	Data nature not available	IX	Index	CPC2_1_113	Rice	G	Global	2017				5	5	South America	Country	-58.97322037	4.788012784	GUY	1	1
AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	328	Guyana	nan						NA		NA = A figure was not provided.	_X	Data nature not available	IX	Index	CPC2_1_114	Sorghum	G	Global	2017				5	5	South America	Country	-58.97322037	4.788012784	GUY	1	1
AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	332	Haiti	0.5						Food Price Monitoring and Analysis (FPMA) online database (FAO/GIEWS/FPMA-Tool)		Metadata available at: http://www.fao.org/fileadmin/user_upload/sustainable_development_goals/docs/Metadata_template_2.c.1__Food_CPI_add_.pdf | High defined as IFPA>=1; Moderately high defined as 0.5=<IFPA< 1 | Twelve month average of monthly IFPA	G	Global monitoring data	IX	Index	CPC2_1_112	Maize	G	Global	2016				5	29	Caribbean	Country	-72.33640958	18.40426539	HTI	1	1
AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	332	Haiti	0.1						Food Price Monitoring and Analysis (FPMA) online database (FAO/GIEWS/FPMA-Tool)		Metadata available at: http://www.fao.org/fileadmin/user_upload/sustainable_development_goals/docs/Metadata_template_2.c.1__Food_CPI_add_.pdf | High defined as IFPA>=1; Moderately high defined as 0.5=<IFPA< 1 | Twelve month average of monthly IFPA	G	Global monitoring data	IX	Index	CPC2_1_113	Rice	G	Global	2016				5	29	Caribbean	Country	-72.33640958	18.40426539	HTI	1	1
AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	332	Haiti	nan						NA		NA = A figure was not provided.	_X	Data nature not available	IX	Index	CPC2_1_111	Wheat	G	Global	2016				5	29	Caribbean	Country	-72.33640958	18.40426539	HTI	1	1
AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	332	Haiti	-0.2						Food Price Monitoring and Analysis (FPMA) online database (FAO/GIEWS/FPMA-Tool)		Metadata available at: http://www.fao.org/fileadmin/user_upload/sustainable_development_goals/docs/Metadata_template_2.c.1__Food_CPI_add_.pdf | High defined as IFPA>=1; Moderately high defined as 0.5=<IFPA< 1 | Twelve month average of monthly IFPA	G	Global monitoring data	IX	Index	CPC2_1_114	Sorghum	G	Global	2016				5	29	Caribbean	Country	-72.33640958	18.40426539	HTI	1	1
AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	332	Haiti	nan						NA		NA = A figure was not provided.	_X	Data nature not available	IX	Index	CPC2_1_118	Millet	G	Global	2016				5	29	Caribbean	Country	-72.33640958	18.40426539	HTI	1	1
AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	332	Haiti	nan						NA		NA = A figure was not provided.	_X	Data nature not available	IX	Index	CPC2_1_111	Wheat	G	Global	2017				5	29	Caribbean	Country	-72.33640958	18.40426539	HTI	1	1
AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	332	Haiti	0.1						Food Price Monitoring and Analysis (FPMA) online database (FAO/GIEWS/FPMA-Tool)		Metadata available at: http://www.fao.org/fileadmin/user_upload/sustainable_development_goals/docs/Metadata_template_2.c.1__Food_CPI_add_.pdf | High defined as IFPA>=1; Moderately high defined as 0.5=<IFPA< 1 | Twelve month average of monthly IFPA	G	Global monitoring data	IX	Index	CPC2_1_113	Rice	G	Global	2017				5	29	Caribbean	Country	-72.33640958	18.40426539	HTI	1	1
AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	332	Haiti	-0.4						Food Price Monitoring and Analysis (FPMA) online database (FAO/GIEWS/FPMA-Tool)		Metadata available at: http://www.fao.org/fileadmin/user_upload/sustainable_development_goals/docs/Metadata_template_2.c.1__Food_CPI_add_.pdf | High defined as IFPA>=1; Moderately high defined as 0.5=<IFPA< 1 | Twelve month average of monthly IFPA	G	Global monitoring data	IX	Index	CPC2_1_112	Maize	G	Global	2017				5	29	Caribbean	Country	-72.33640958	18.40426539	HTI	1	1
AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	332	Haiti	nan						NA		NA = A figure was not provided.	_X	Data nature not available	IX	Index	CPC2_1_118	Millet	G	Global	2017				5	29	Caribbean	Country	-72.33640958	18.40426539	HTI	1	1
