series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	year	value	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	nature_code	nature_desc	units_code	units_desc	reportingType_code	reportingType_desc	value_detail	lowerBound_detail	upperBound_detail
GB_XPD_RSDV	Research and development expenditure as a proportion of GDP (%)	135	Caucasus and Central Asia	1			Group								2017	0.15103					UNESCO Institute for Statistics (UIS) Survey on Research and Experimental Development Statistics	 	E	Estimated data	PT	Percentage	G	Global			
GB_XPD_RSDV	Research and development expenditure as a proportion of GDP (%)	143	Central Asia	3	142	Asia	Region								2017	0.13505					UNESCO Institute for Statistics (UIS) Survey on Research and Experimental Development Statistics	 	E	Estimated data	PT	Percentage	G	Global			
GB_XPD_RSDV	Research and development expenditure as a proportion of GDP (%)	144	Sri Lanka	4	34	Southern Asia	Country	80.70489654	7.614693343	LKA	1	1			2015	0.10871					UNESCO Institute for Statistics (UIS) Survey on Research and Experimental Development Statistics	 	C	Country data	PT	Percentage	G	Global			
GB_XPD_RSDV	Research and development expenditure as a proportion of GDP (%)	145	Western Asia	3	142	Asia	Region								2017	0.88091					UNESCO Institute for Statistics (UIS) Survey on Research and Experimental Development Statistics	 	E	Estimated data	PT	Percentage	G	Global			
GB_XPD_RSDV	Research and development expenditure as a proportion of GDP (%)	148	Chad	5	17	Middle Africa	Country	18.66618401	15.36279341	TCD	1	1			2016	0.3005					UNESCO Institute for Statistics (UIS) Survey on Research and Experimental Development Statistics	 Excluding Business enterprise;Excluding Private non-profit	C	Country data	PT	Percentage	G	Global			
GB_XPD_RSDV	Research and development expenditure as a proportion of GDP (%)	15	Northern Africa	3	2	Africa	Region								2017	0.60899					UNESCO Institute for Statistics (UIS) Survey on Research and Experimental Development Statistics	 	E	Estimated data	PT	Percentage	G	Global			
GB_XPD_RSDV	Research and development expenditure as a proportion of GDP (%)	150	Europe	2	1	World	Region								2017	1.8647					UNESCO Institute for Statistics (UIS) Survey on Research and Experimental Development Statistics	 	E	Estimated data	PT	Percentage	G	Global			
GB_XPD_RSDV	Research and development expenditure as a proportion of GDP (%)	152	Chile	5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1			2016	0.362					Organisation for Economic Co-operation and Development (OECD): Research and Development Statistics (RDS) database	 Break in series with previous year for which data are available;Provisional data	C	Country data	PT	Percentage	G	Global			
GB_XPD_RSDV	Research and development expenditure as a proportion of GDP (%)	156	China	4	30	Eastern Asia	Country	104.1403375	32.30955217	CHN	1	1			2017	2.14512					Organisation for Economic Co-operation and Development (OECD): Research and Development Statistics (RDS) database	 	C	Country data	PT	Percentage	G	Global			
GB_XPD_RSDV	Research and development expenditure as a proportion of GDP (%)	16	American Samoa	4	61	Polynesia	Country	-170.7187269	-14.30587306	ASM	0	1			2006	0.39313					UNESCO Institute for Statistics (UIS) Survey on Research and Experimental Development Statistics	 Partial data	C	Country data	PT	Percentage	G	Global			
GB_XPD_RSDV	Research and development expenditure as a proportion of GDP (%)	170	Colombia	5	5	South America	Country	-73.07446751	3.888209046	COL	1	1			2018	0.23699					Latin American Network on Science and Technology Indicators (RICYT)	 	C	Country data	PT	Percentage	G	Global			
GB_XPD_RSDV	Research and development expenditure as a proportion of GDP (%)	180	Democratic Republic of the Congo	5	17	Middle Africa	Country	23.65496507	-2.877154732	COD	1	1			2015	0.40638					UNESCO Institute for Statistics (UIS) Survey on Research and Experimental Development Statistics	 Overestimated or based on overestimated data;Excluding Business enterprise;Break in series with previous year for which data are available	C	Country data	PT	Percentage	G	Global			
GB_XPD_RSDV	Research and development expenditure as a proportion of GDP (%)	188	Costa Rica	5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1			2017	0.42336					Latin American Network on Science and Technology Indicators (RICYT)	 	C	Country data	PT	Percentage	G	Global			
GB_XPD_RSDV	Research and development expenditure as a proportion of GDP (%)	191	Croatia	4	39	Southern Europe	Country	17.95874553	45.45172212	HRV	1	1			2017	0.8645					Statistical Office of the European Union (Eurostat): Eurostat Science and Technology database	 	C	Country data	PT	Percentage	G	Global			
GB_XPD_RSDV	Research and development expenditure as a proportion of GDP (%)	192	Cuba	5	29	Caribbean	Country	-79.54460144	22.10030366	CUB	1	1			2017	0.43066					Latin American Network on Science and Technology Indicators (RICYT)	 	C	Country data	PT	Percentage	G	Global			
GB_XPD_RSDV	Research and development expenditure as a proportion of GDP (%)	196	Cyprus	4	145	Western Asia	Country	33.22285964	35.05659437	CYP	1	1			2017	0.55322					Statistical Office of the European Union (Eurostat): Eurostat Science and Technology database	 Provisional data	C	Country data	PT	Percentage	G	Global			
GB_XPD_RSDV	Research and development expenditure as a proportion of GDP (%)	199	Least Developed Countries (LDC)	1			Group								2017	0.20381					UNESCO Institute for Statistics (UIS) Survey on Research and Experimental Development Statistics	 	E	Estimated data	PT	Percentage	G	Global			
GB_XPD_RSDV	Research and development expenditure as a proportion of GDP (%)	202	Sub-Saharan Africa	3	2	Africa	Region								2017	0.3771					UNESCO Institute for Statistics (UIS) Survey on Research and Experimental Development Statistics	 	E	Estimated data	PT	Percentage	G	Global			
GB_XPD_RSDV	Research and development expenditure as a proportion of GDP (%)	203	Czechia	4	151	Eastern Europe	Country	15.33151382	49.73913871	CZE	1	1			2017	1.79079					Organisation for Economic Co-operation and Development (OECD): Research and Development Statistics (RDS) database	 Provisional data	C	Country data	PT	Percentage	G	Global			
GB_XPD_RSDV	Research and development expenditure as a proportion of GDP (%)	208	Denmark	4	154	Northern Europe	Country	9.326571283	56.03829721	DNK	1	1			2017	3.05583					Organisation for Economic Co-operation and Development (OECD): Research and Development Statistics (RDS) database	 Provisional data	C	Country data	PT	Percentage	G	Global			
GB_XPD_RSDV	Research and development expenditure as a proportion of GDP (%)	21	Northern America	3	19	Americas	Region								2017	2.68801					UNESCO Institute for Statistics (UIS) Survey on Research and Experimental Development Statistics	 	E	Estimated data	PT	Percentage	G	Global			
GB_XPD_RSDV	Research and development expenditure as a proportion of GDP (%)	218	Ecuador	5	5	South America	Country	-78.37005241	-1.447785891	ECU	1	1			2014	0.44266					Latin American Network on Science and Technology Indicators (RICYT)	 	C	Country data	PT	Percentage	G	Global			
GB_XPD_RSDV	Research and development expenditure as a proportion of GDP (%)	222	El Salvador	5	13	Central America	Country	-88.86862995	13.73603564	SLV	1	1			2017	0.18115					Latin American Network on Science and Technology Indicators (RICYT)	 	C	Country data	PT	Percentage	G	Global			
GB_XPD_RSDV	Research and development expenditure as a proportion of GDP (%)	223	Eastern Asia (excluding Japan and China)	3	142	Asia	Region								2017	3.74682					UNESCO Institute for Statistics (UIS) Survey on Research and Experimental Development Statistics	 	E	Estimated data	PT	Percentage	G	Global			
GB_XPD_RSDV	Research and development expenditure as a proportion of GDP (%)	231	Ethiopia	5	14	Eastern Africa	Country	39.63505296	8.631223181	ETH	1	1			2017	0.27441					UNESCO Institute for Statistics (UIS) Survey on Research and Experimental Development Statistics	 Break in series with previous year for which data are available	C	Country data	PT	Percentage	G	Global			
GB_XPD_RSDV	Research and development expenditure as a proportion of GDP (%)	233	Estonia	4	154	Northern Europe	Country	25.84093481	58.68487172	EST	1	1			2017	1.28867					Statistical Office of the European Union (Eurostat): Eurostat Science and Technology database	 	C	Country data	PT	Percentage	G	Global			
GB_XPD_RSDV	Research and development expenditure as a proportion of GDP (%)	234	Faroe Islands	4	154	Northern Europe	Country	-7.122044325	62.21228119	FRO	0	1			2003	0.85705					UNESCO Institute for Statistics (UIS) Survey on Research and Experimental Development Statistics	 	C	Country data	PT	Percentage	G	Global			
GB_XPD_RSDV	Research and development expenditure as a proportion of GDP (%)	24	Angola	5	17	Middle Africa	Country	17.57817062	-12.33724746	AGO	1	1			2016	0.03229					UNESCO Institute for Statistics (UIS) Survey on Research and Experimental Development Statistics	 Excluding Business enterprise;Excluding Private non-profit;Partial data	C	Country data	PT	Percentage	G	Global			
GB_XPD_RSDV	Research and development expenditure as a proportion of GDP (%)	246	Finland	4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1			2017	2.7569					Organisation for Economic Co-operation and Development (OECD): Research and Development Statistics (RDS) database	 Provisional data	C	Country data	PT	Percentage	G	Global			
GB_XPD_RSDV	Research and development expenditure as a proportion of GDP (%)	250	France	4	155	Western Europe	Country	2.457288129	46.62660861	FRA	1	1			2017	2.18547					Organisation for Economic Co-operation and Development (OECD): Research and Development Statistics (RDS) database	 National estimation or based on National estimation	C	Country data	PT	Percentage	G	Global			
GB_XPD_RSDV	Research and development expenditure as a proportion of GDP (%)	266	Gabon	5	17	Middle Africa	Country	11.78727747	-0.60687619	GAB	1	1			2009	0.57924					UNESCO Institute for Statistics (UIS) Survey on Research and Experimental Development Statistics	 	C	Country data	PT	Percentage	G	Global			
GB_XPD_RSDV	Research and development expenditure as a proportion of GDP (%)	268	Georgia	4	145	Western Asia	Country	43.3713615	42.04813028	GEO	1	1			2018	0.30457					UNESCO Institute for Statistics (UIS) Survey on Research and Experimental Development Statistics	 Excluding Business enterprise;Excluding Private non-profit;Partial data	C	Country data	PT	Percentage	G	Global			
GB_XPD_RSDV	Research and development expenditure as a proportion of GDP (%)	270	Gambia	5	11	Western Africa	Country	-15.39944785	13.45295927	GMB	1	1			2011	0.13308					UNESCO Institute for Statistics (UIS) Survey on Research and Experimental Development Statistics	 Overestimated or based on overestimated data	C	Country data	PT	Percentage	G	Global			
GB_XPD_RSDV	Research and development expenditure as a proportion of GDP (%)	275	State of Palestine	4	145	Western Asia	Country	35.25694122	31.94347933	PSE	0	1			2013	0.4922					UNESCO Institute for Statistics (UIS) Survey on Research and Experimental Development Statistics	 Excluding Business enterprise	C	Country data	PT	Percentage	G	Global			
GB_XPD_RSDV	Research and development expenditure as a proportion of GDP (%)	276	Germany	4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1			2017	3.02233					Organisation for Economic Co-operation and Development (OECD): Research and Development Statistics (RDS) database	 National estimation or based on National estimation	C	Country data	PT	Percentage	G	Global			
GB_XPD_RSDV	Research and development expenditure as a proportion of GDP (%)	288	Ghana	5	11	Western Africa	Country	-1.205623522	7.964825185	GHA	1	1			2010	0.37655					African Science, Technology and Innovation Indicators (ASTII) Initiative of the African Union/NEPAD Planning and Coordinating Agency (AU/NPCA): African Innovation Outlook series	 Source: Regional Publication;Break in series with previous year for which data are available	C	Country data	PT	Percentage	G	Global			
GB_XPD_RSDV	Research and development expenditure as a proportion of GDP (%)	30	Eastern Asia	3	142	Asia	Region								2017	2.46834					UNESCO Institute for Statistics (UIS) Survey on Research and Experimental Development Statistics	 	E	Estimated data	PT	Percentage	G	Global			
GB_XPD_RSDV	Research and development expenditure as a proportion of GDP (%)	300	Greece	4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1			2017	1.12808					Organisation for Economic Co-operation and Development (OECD): Research and Development Statistics (RDS) database	 Provisional data	C	Country data	PT	Percentage	G	Global			
GB_XPD_RSDV	Research and development expenditure as a proportion of GDP (%)	304	Greenland	4	21	Northern America	Country	-41.39371316	74.75625681	GRL	0	1			2004	0.64608					UNESCO Institute for Statistics (UIS) Survey on Research and Experimental Development Statistics	 	C	Country data	PT	Percentage	G	Global			
GB_XPD_RSDV	Research and development expenditure as a proportion of GDP (%)	31	Azerbaijan	4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1			2018	0.18484					UNESCO Institute for Statistics (UIS) Survey on Research and Experimental Development Statistics	 	C	Country data	PT	Percentage	G	Global			
GB_XPD_RSDV	Research and development expenditure as a proportion of GDP (%)	316	Guam	4	57	Micronesia	Country	144.7029305	13.35485404	GUM	0	1			2005	0.25707					UNESCO Institute for Statistics (UIS) Survey on Research and Experimental Development Statistics	 	C	Country data	PT	Percentage	G	Global			
GB_XPD_RSDV	Research and development expenditure as a proportion of GDP (%)	32	Argentina	5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1			2017	0.54152					Latin American Network on Science and Technology Indicators (RICYT)	 	C	Country data	PT	Percentage	G	Global			
GB_XPD_RSDV	Research and development expenditure as a proportion of GDP (%)	320	Guatemala	5	13	Central America	Country	-91.2312746	15.00273719	GTM	1	1			2017	0.028					Latin American Network on Science and Technology Indicators (RICYT)	 Partial data	C	Country data	PT	Percentage	G	Global			
GB_XPD_RSDV	Research and development expenditure as a proportion of GDP (%)	34	Southern Asia	3	142	Asia	Region								2017	0.56185					UNESCO Institute for Statistics (UIS) Survey on Research and Experimental Development Statistics	 	E	Estimated data	PT	Percentage	G	Global			
GB_XPD_RSDV	Research and development expenditure as a proportion of GDP (%)	340	Honduras	5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1			2017	0.04					Latin American Network on Science and Technology Indicators (RICYT)	 	C	Country data	PT	Percentage	G	Global			
GB_XPD_RSDV	Research and development expenditure as a proportion of GDP (%)	344	China, Hong Kong Special Administrative Region	4	30	Eastern Asia	Country	114.0266445	22.41749934	HKG	0	1			2018	0.86096					UNESCO Institute for Statistics (UIS) Survey on Research and Experimental Development Statistics	 	C	Country data	PT	Percentage	G	Global			
GB_XPD_RSDV	Research and development expenditure as a proportion of GDP (%)	348	Hungary	4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1			2017	1.3486					Organisation for Economic Co-operation and Development (OECD): Research and Development Statistics (RDS) database	 	C	Country data	PT	Percentage	G	Global			
GB_XPD_RSDV	Research and development expenditure as a proportion of GDP (%)	35	South-Eastern Asia	3	142	Asia	Region								2017	0.96647					UNESCO Institute for Statistics (UIS) Survey on Research and Experimental Development Statistics	 	E	Estimated data	PT	Percentage	G	Global			
GB_XPD_RSDV	Research and development expenditure as a proportion of GDP (%)	352	Iceland	4	154	Northern Europe	Country	-19.02116966	64.79134763	ISL	1	1			2017	2.12724					Organisation for Economic Co-operation and Development (OECD): Research and Development Statistics (RDS) database	 Provisional data	C	Country data	PT	Percentage	G	Global			
GB_XPD_RSDV	Research and development expenditure as a proportion of GDP (%)	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1			2018	0.59738					UNESCO Institute for Statistics (UIS) Survey on Research and Experimental Development Statistics	 	C	Country data	PT	Percentage	G	Global			
GB_XPD_RSDV	Research and development expenditure as a proportion of GDP (%)	36	Australia	4	53	Australia and New Zealand	Country	134.3499412	-25.57717202	AUS	1	1			2015	1.91943					Organisation for Economic Co-operation and Development (OECD): Research and Development Statistics (RDS) database	 National estimation or based on National estimation	C	Country data	PT	Percentage	G	Global			
GB_XPD_RSDV	Research and development expenditure as a proportion of GDP (%)	360	Indonesia	4	35	South-Eastern Asia	Country	113.9174	-0.994582204	IDN	1	1			2018	0.26542					UNESCO Institute for Statistics (UIS) Survey on Research and Experimental Development Statistics	 	C	Country data	PT	Percentage	G	Global			
GB_XPD_RSDV	Research and development expenditure as a proportion of GDP (%)	364	Iran (Islamic Republic of)	4	34	Southern Asia	Country	54.19766348	32.74370885	IRN	1	1			2017	0.83027					UNESCO Institute for Statistics (UIS) Survey on Research and Experimental Development Statistics	 	C	Country data	PT	Percentage	G	Global			
GB_XPD_RSDV	Research and development expenditure as a proportion of GDP (%)	368	Iraq	4	145	Western Asia	Country	43.76606267	33.05013795	IRQ	1	1			2017	0.04455					UNESCO Institute for Statistics (UIS) Survey on Research and Experimental Development Statistics	 	C	Country data	PT	Percentage	G	Global			
GB_XPD_RSDV	Research and development expenditure as a proportion of GDP (%)	372	Ireland	4	154	Northern Europe	Country	-7.121425272	53.25274054	IRL	1	1			2017	1.04038					Organisation for Economic Co-operation and Development (OECD): Research and Development Statistics (RDS) database	 Provisional data	C	Country data	PT	Percentage	G	Global			
GB_XPD_RSDV	Research and development expenditure as a proportion of GDP (%)	376	Israel	4	145	Western Asia	Country	34.62277992	31.06164552	ISR	1	1			2017	4.54474					Organisation for Economic Co-operation and Development (OECD): Research and Development Statistics (RDS) database	 National estimation or based on National estimation;Do not correspond exactly to Frascati Manual recommendation	C	Country data	PT	Percentage	G	Global			
GB_XPD_RSDV	Research and development expenditure as a proportion of GDP (%)	380	Italy	4	39	Southern Europe	Country	12.57022427	42.79917282	ITA	1	1			2017	1.35206					Organisation for Economic Co-operation and Development (OECD): Research and Development Statistics (RDS) database	 Provisional data	C	Country data	PT	Percentage	G	Global			
GB_XPD_RSDV	Research and development expenditure as a proportion of GDP (%)	384	Côte d'Ivoire	5	11	Western Africa	Country	-5.552690016	7.62211586	CIV	1	1			2016	0.0956					UNESCO Institute for Statistics (UIS) Survey on Research and Experimental Development Statistics	 Excluding Business enterprise;Partial data	C	Country data	PT	Percentage	G	Global			
GB_XPD_RSDV	Research and development expenditure as a proportion of GDP (%)	388	Jamaica	5	29	Caribbean	Country	-77.31068409	18.15616857	JAM	1	1			2002	0.06096					Latin American Network on Science and Technology Indicators (RICYT)	 	C	Country data	PT	Percentage	G	Global			
GB_XPD_RSDV	Research and development expenditure as a proportion of GDP (%)	392	Japan	4	30	Eastern Asia	Country	139.2716103	36.6554539	JPN	1	1			2017	3.21254					Organisation for Economic Co-operation and Development (OECD): Research and Development Statistics (RDS) database	 	C	Country data	PT	Percentage	G	Global			
GB_XPD_RSDV	Research and development expenditure as a proportion of GDP (%)	398	Kazakhstan	4	143	Central Asia	Country	66.65359159	48.01963494	KAZ	1	1			2018	0.12286					UNESCO Institute for Statistics (UIS) Survey on Research and Experimental Development Statistics	 	C	Country data	PT	Percentage	G	Global			
GB_XPD_RSDV	Research and development expenditure as a proportion of GDP (%)	40	Austria	4	155	Western Europe	Country	14.14172472	47.58704857	AUT	1	1			2017	3.15743					Organisation for Economic Co-operation and Development (OECD): Research and Development Statistics (RDS) database	 Provisional data	C	Country data	PT	Percentage	G	Global			
GB_XPD_RSDV	Research and development expenditure as a proportion of GDP (%)	400	Jordan	4	145	Western Asia	Country	37.13024774	30.65365973	JOR	1	1			2016	0.7078					UNESCO Institute for Statistics (UIS) Survey on Research and Experimental Development Statistics	 Overestimated or based on overestimated data;Break in series with previous year for which data are available	C	Country data	PT	Percentage	G	Global			
GB_XPD_RSDV	Research and development expenditure as a proportion of GDP (%)	404	Kenya	5	14	Eastern Africa	Country	37.86096816	0.534797278	KEN	1	1			2010	0.78577					UNESCO Institute for Statistics (UIS) Survey on Research and Experimental Development Statistics	 Break in series with previous year for which data are available	C	Country data	PT	Percentage	G	Global			
GB_XPD_RSDV	Research and development expenditure as a proportion of GDP (%)	410	Republic of Korea	4	30	Eastern Asia	Country	127.8610254	36.45201023	KOR	1	1			2017	4.55324					Organisation for Economic Co-operation and Development (OECD): Research and Development Statistics (RDS) database	 	C	Country data	PT	Percentage	G	Global			
GB_XPD_RSDV	Research and development expenditure as a proportion of GDP (%)	414	Kuwait	4	145	Western Asia	Country	47.49305029	29.53949468	KWT	1	1			2018	0.06192					UNESCO Institute for Statistics (UIS) Survey on Research and Experimental Development Statistics	 Excluding Business enterprise;Excluding Private non-profit;Partial data	C	Country data	PT	Percentage	G	Global			
GB_XPD_RSDV	Research and development expenditure as a proportion of GDP (%)	417	Kyrgyzstan	4	143	Central Asia	Country	74.52324839	41.46204516	KGZ	1	1			2017	0.10707					UNESCO Institute for Statistics (UIS) Survey on Research and Experimental Development Statistics	 Excluding Private non-profit	C	Country data	PT	Percentage	G	Global			
GB_XPD_RSDV	Research and development expenditure as a proportion of GDP (%)	418	Lao People's Democratic Republic	4	35	South-Eastern Asia	Country	101.9901968	20.27482773	LAO	1	1			2002	0.0371					UNESCO Institute for Statistics (UIS) Survey on Research and Experimental Development Statistics	 Partial data;Source: Regional Publication	C	Country data	PT	Percentage	G	Global			
GB_XPD_RSDV	Research and development expenditure as a proportion of GDP (%)	419	Latin America and the Caribbean	3	19	Americas	Region								2017	0.66613					UNESCO Institute for Statistics (UIS) Survey on Research and Experimental Development Statistics	 	E	Estimated data	PT	Percentage	G	Global			
GB_XPD_RSDV	Research and development expenditure as a proportion of GDP (%)	426	Lesotho	5	18	Southern Africa	Country	28.25362195	-29.58041814	LSO	1	1			2015	0.04795					UNESCO Institute for Statistics (UIS) Survey on Research and Experimental Development Statistics	 Excluding Business enterprise;Excluding Private non-profit	C	Country data	PT	Percentage	G	Global			
GB_XPD_RSDV	Research and development expenditure as a proportion of GDP (%)	428	Latvia	4	154	Northern Europe	Country	26.42461876	56.64196636	LVA	1	1			2017	0.51012					Statistical Office of the European Union (Eurostat): Eurostat Science and Technology database	 	C	Country data	PT	Percentage	G	Global			
GB_XPD_RSDV	Research and development expenditure as a proportion of GDP (%)	432	Landlocked developing countries (LLDCs)	1			Group								2017	0.20945					UNESCO Institute for Statistics (UIS) Survey on Research and Experimental Development Statistics	 	E	Estimated data	PT	Percentage	G	Global			
GB_XPD_RSDV	Research and development expenditure as a proportion of GDP (%)	440	Lithuania	4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1			2017	0.88544					Statistical Office of the European Union (Eurostat): Eurostat Science and Technology database	 	C	Country data	PT	Percentage	G	Global			
GB_XPD_RSDV	Research and development expenditure as a proportion of GDP (%)	442	Luxembourg	4	155	Western Europe	Country	6.092656563	49.77679538	LUX	1	1			2017	1.25607					Organisation for Economic Co-operation and Development (OECD): Research and Development Statistics (RDS) database	 Provisional data	C	Country data	PT	Percentage	G	Global			
GB_XPD_RSDV	Research and development expenditure as a proportion of GDP (%)	446	China, Macao Special Administrative Region	4	30	Eastern Asia	Country	113.5665388	22.1237259	MAC	0	1			2018	0.20351					UNESCO Institute for Statistics (UIS) Survey on Research and Experimental Development Statistics	 Partial data	C	Country data	PT	Percentage	G	Global			
GB_XPD_RSDV	Research and development expenditure as a proportion of GDP (%)	450	Madagascar	5	14	Eastern Africa	Country	46.6982339	-19.38514785	MDG	1	1			2017	0.01465					UNESCO Institute for Statistics (UIS) Survey on Research and Experimental Development Statistics	 Government only;Partial data	C	Country data	PT	Percentage	G	Global			
GB_XPD_RSDV	Research and development expenditure as a proportion of GDP (%)	458	Malaysia	4	35	South-Eastern Asia	Country	116.8346314	5.452415309	MYS	1	1			2016	1.43665					UNESCO Institute for Statistics (UIS) Survey on Research and Experimental Development Statistics	 	C	Country data	PT	Percentage	G	Global			
GB_XPD_RSDV	Research and development expenditure as a proportion of GDP (%)	466	Mali	5	11	Western Africa	Country	-3.522016039	17.35311254	MLI	1	1			2017	0.29175					UNESCO Institute for Statistics (UIS) Survey on Research and Experimental Development Statistics	 Excluding Business enterprise;Partial data	C	Country data	PT	Percentage	G	Global			
GB_XPD_RSDV	Research and development expenditure as a proportion of GDP (%)	470	Malta	4	39	Southern Europe	Country	14.44617519	35.89194275	MLT	1	1			2017	0.5402					Statistical Office of the European Union (Eurostat): Eurostat Science and Technology database	 	C	Country data	PT	Percentage	G	Global			
GB_XPD_RSDV	Research and development expenditure as a proportion of GDP (%)	48	Bahrain	4	145	Western Asia	Country	50.5490754	26.04407747	BHR	1	1			2014	0.10116					UNESCO Institute for Statistics (UIS) Survey on Research and Experimental Development Statistics	 	C	Country data	PT	Percentage	G	Global			
GB_XPD_RSDV	Research and development expenditure as a proportion of GDP (%)	480	Mauritius	5	14	Eastern Africa	Country	57.568022	-20.28581998	MUS	1	1			2018	0.33521					UNESCO Institute for Statistics (UIS) Survey on Research and Experimental Development Statistics	 	C	Country data	PT	Percentage	G	Global			
GB_XPD_RSDV	Research and development expenditure as a proportion of GDP (%)	484	Mexico	5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1			2016	0.48609					Organisation for Economic Co-operation and Development (OECD): Research and Development Statistics (RDS) database	 National estimation or based on National estimation;Provisional data	C	Country data	PT	Percentage	G	Global			
GB_XPD_RSDV	Research and development expenditure as a proportion of GDP (%)	485	Western Asia (exc. Armenia, Azerbaijan, Cyprus, Israel and Georgia)	1			Group								2017	0.71446					UNESCO Institute for Statistics (UIS) Survey on Research and Experimental Development Statistics	 	E	Estimated data	PT	Percentage	G	Global			
GB_XPD_RSDV	Research and development expenditure as a proportion of GDP (%)	492	Monaco	4	155	Western Europe	Country	7.424214814	43.73532918	MCO	1	1			2005	0.03821					UNESCO Institute for Statistics (UIS) Survey on Research and Experimental Development Statistics	 Partial data	C	Country data	PT	Percentage	G	Global			
GB_XPD_RSDV	Research and development expenditure as a proportion of GDP (%)	496	Mongolia	4	30	Eastern Asia	Country	103.0728057	46.83892054	MNG	1	1			2018	0.10293					UNESCO Institute for Statistics (UIS) Survey on Research and Experimental Development Statistics	 Partial data	C	Country data	PT	Percentage	G	Global			
